exchangeCD,secID,sentiment,sentimentScore,newsTitle,secShortName,newsPublishSite,relatedScore,newsPublishTime,newsInsertTime,exchangeName,newsID,ticker
XSHG,601988.XSHG,1,0.21599949061649348, ,,,0.0996679961681366,2015-04-22 05:39:39,2015-04-22 05:54:38,,11033608,601988
XSHG,601988.XSHG,1,0.07149980865247696,,,,0.664036750793457,2015-04-22 05:44:13,2015-04-22 06:09:50,,11033717,601988
XSHG,601988.XSHG,-1,-0.21051320140532037, ,,,0.3799489736557007,2015-04-22 06:12:00,2015-04-22 07:00:53,,11034460,601988
XSHG,601988.XSHG,-1,-0.15185726786772769,,,,0.3799489736557007,2015-04-22 06:26:00,2015-04-22 06:55:20,,11034302,601988
XSHG,601988.XSHG,-1,-0.20594511435772023, ,,,0.46211716532707214,2015-04-22 06:28:00,2015-04-22 06:55:19,,11034300,601988
XSHG,601988.XSHG,-1,-0.08018014946721097,""""" ",,,0.3799489736557007,2015-04-22 06:32:00,2015-04-22 10:32:53,,11040739,601988
XSHG,601988.XSHG,-1,-0.05445184067952602, +,,,0.8617231845855713,2015-04-22 06:54:00,2015-04-22 07:27:00,,11034874,601988
XSHG,601988.XSHG,1,0.21207964708544402,4224300,,,0.6043677926063538,2015-04-22 07:02:00,2015-04-23 10:06:17,,11080262,601988
XSHG,601988.XSHG,1,0.2138772726628737,2015 ,,,0.8617231845855713,2015-04-22 07:27:16,2015-04-22 08:06:37,,11035547,601988
XSHG,601988.XSHG,-1,-0.06523540227500535,10 39.54%,,,0.0996679961681366,2015-04-22 07:32:27,2015-04-22 08:31:57,,11036478,601988
XSHG,601988.XSHG,1,0.14389848453268606, ,,,0.2913126051425934,2015-04-22 07:33:19,2015-04-22 08:01:24,,11035488,601988
XSHG,601988.XSHG,1,0.048255548912147006,50 15,,,0.3799489736557007,2015-04-22 07:36:37,2015-04-22 12:18:55,,11043780,601988
XSHG,601988.XSHG,1,0.03454508303777826,800B2015,,,0.1973753273487091,2015-04-22 07:42:00,2015-04-22 12:06:03,,11043510,601988
XSHG,601988.XSHG,-1,-0.252176848447499, ,,,0.3799489736557007,2015-04-22 07:42:50,2015-04-22 08:06:45,,11035573,601988
XSHG,601988.XSHG,-1,-0.12842854543867765,3,,,0.0996679961681366,2015-04-22 07:43:00,2015-04-22 08:30:39,,11036397,601988
XSHG,601988.XSHG,1,0.1539253511658354, ,,,0.6043677926063538,2015-04-22 07:45:25,2015-04-22 08:25:45,,11036097,601988
XSHG,601988.XSHG,1,0.019585261698215284,2015,,,0.1973753273487091,2015-04-22 07:53:00,2015-04-22 08:26:29,,11036152,601988
XSHG,601988.XSHG,1,0.190854987770269,26,,,0.9977748990058899,2015-04-22 08:10:47,2015-04-22 10:47:53,,11041140,601988
XSHG,601988.XSHG,-1,-0.06070177778514285, ,,,0.1973753273487091,2015-04-22 08:11:00,2015-04-22 08:38:38,,11036675,601988
XSHG,601988.XSHG,1,0.1767017560694797,,,,0.9972829818725586,2015-04-22 08:11:20,2015-04-22 09:35:11,,11038703,601988
XSHG,601988.XSHG,1,0.16344223572758065, ,,,0.5370495915412903,2015-04-22 08:11:27,2015-04-22 13:20:36,,11044901,601988
XSHG,601988.XSHG,1,0.0657760125576905,4000 6124,,,0.3799489736557007,2015-04-22 08:23:34,2015-04-22 08:59:32,,11037275,601988
XSHG,601988.XSHG,1,0.2256930417556866,26,,,0.998778223991394,2015-04-22 08:43:00,2015-04-28 21:16:24,,11215978,601988
XSHG,601988.XSHG,-1,-0.2866311394372748, ,,,0.3799489736557007,2015-04-22 08:58:52,2015-04-25 08:56:47,,11138038,601988
XSHG,601988.XSHG,-1,-0.058225428088851006, ,,,0.9966824054718018,2015-04-22 09:07:00,2015-04-22 09:31:18,,11038475,601988
XSHG,601988.XSHG,1,0.14589700702003805,9 24,,,0.7615941762924194,2015-04-22 09:13:03,2015-04-22 10:58:28,,11041408,601988
XSHG,601988.XSHG,-1,-0.052660494991877194,6.1290 ,,,0.0996679961681366,2015-04-22 09:24:00,2015-04-22 09:40:47,,11039081,601988
XSHG,601988.XSHG,1,0.0307832087915354,0.1%27821 15%,,,0.6043677926063538,2015-04-22 09:25:00,2015-04-22 09:57:22,,11039470,601988
XSHG,601988.XSHG,1,0.08678083115174262, ,,,0.6043677926063538,2015-04-22 09:38:00,2015-04-22 10:06:58,,11039913,601988
XSHG,601988.XSHG,1,0.036798897884739334,,,,0.9997979402542114,2015-04-22 09:43:00,2015-04-22 10:18:42,,11040385,601988
XSHG,601988.XSHG,1,0.048851255096995505,,,,0.6043677926063538,2015-04-22 09:49:00,2015-04-22 10:58:36,,11041440,601988
XSHG,601988.XSHG,1,0.15990368771776464,10QDII20% ,,,0.6043677926063538,2015-04-22 09:59:00,2015-04-22 12:04:48,,11043442,601988
XSHG,601988.XSHG,1,0.02803964951279858,,,,0.3799489736557007,2015-04-22 10:00:00,2015-04-22 11:26:09,,11042464,601988
XSHG,601988.XSHG,-1,-0.004275282775340394,,,,0.8853516578674316,2015-04-22 10:00:00,2015-04-22 10:21:32,,11040443,601988
XSHG,601988.XSHG,1,0.013630597517398924,20151,,,0.7162978649139404,2015-04-22 10:09:00,2015-04-22 10:40:18,,11040899,601988
XSHG,601988.XSHG,-1,-0.040335023591900776,6% ,,,0.0996679961681366,2015-04-22 10:14:00,2015-04-22 10:59:56,,11041631,601988
XSHG,601988.XSHG,-1,-0.19929600974734596, ,,,0.0996679961681366,2015-04-22 11:19:00,2015-04-23 01:01:38,,11072042,601988
XSHG,601988.XSHG,-1,-0.179351720439343,10+10,,,0.7615941762924194,2015-04-22 11:25:00,2015-04-22 11:47:57,,11043175,601988
XSHG,601988.XSHG,1,0.15687483367167054, ,,,0.0996679961681366,2015-04-22 11:30:00,2015-04-22 12:31:09,,11044125,601988
XSHG,601988.XSHG,1,0.12336859014453405,,,,0.6043677926063538,2015-04-22 11:32:00,2015-04-28 11:28:30,,11192695,601988
XSHG,601988.XSHG,0,0, ,,,0.46211716532707214,2015-04-22 11:43:00,2015-05-15 16:00:56,,11566898,601988
XSHG,601988.XSHG,1,0.07992935612151197,,,,0.6043677926063538,2015-04-22 12:59:00,2015-04-22 13:57:21,,11045644,601988
XSHG,601988.XSHG,1,0.15054273458075573,,,,0.0996679961681366,2015-04-22 13:01:14,2015-04-28 18:55:35,,11209810,601988
XSHG,601988.XSHG,1,0.17814784469158185,:,,,0.8617231845855713,2015-04-22 13:18:00,2015-04-22 14:16:51,,11046002,601988
XSHG,601988.XSHG,1,0.07037309727682994,,,,0.0996679961681366,2015-04-22 13:22:54,2015-04-22 13:51:26,,11045546,601988
XSHG,601988.XSHG,-1,-0.006406754226532363,,,,0.1973753273487091,2015-04-22 13:38:00,2015-04-22 14:32:09,,11046264,601988
XSHG,601988.XSHG,-1,-0.06753388475292776,,,,0.0996679961681366,2015-04-22 13:52:00,2015-04-22 15:03:47,,11047204,601988
XSHG,601988.XSHG,-1,-0.06537664474782134,34673,,,0.7615941762924194,2015-04-22 13:58:56,2015-04-22 18:53:52,,11063360,601988
XSHG,601988.XSHG,-1,-0.27818018592404503,2 ,,,0.0996679961681366,2015-04-22 14:05:00,2015-04-22 16:15:03,,11051791,601988
XSHG,601988.XSHG,1,0.017259628031482288, ,,,0.0996679961681366,2015-04-22 14:05:00,2015-04-22 14:32:16,,11046286,601988
XSHG,601988.XSHG,-1,-0.012580374780863712, ,,,0.664036750793457,2015-04-22 14:13:53,2015-04-22 14:38:56,,11046442,601988
XSHG,601988.XSHG,-1,-0.06418486894145703,34673,,,0.6043677926063538,2015-04-22 14:22:29,2015-04-22 16:47:37,,11054242,601988
XSHG,601988.XSHG,1,0.05972947535343831,,,,0.0996679961681366,2015-04-22 15:20:00,2015-04-22 15:51:45,,11050142,601988
XSHG,601988.XSHG,1,0.005861571449238712, ,,,0.0996679961681366,2015-04-22 15:43:00,2015-04-22 16:12:39,,11051730,601988
XSHG,601988.XSHG,1,0.13751168797727287, ,,,0.0996679961681366,2015-04-22 15:49:06,2015-04-22 16:23:41,,11052310,601988
XSHG,601988.XSHG,-1,-0.14222437587252856,34673,,,0.6043677926063538,2015-04-22 16:08:00,2015-04-22 17:02:22,,11055736,601988
XSHG,601988.XSHG,-1,-0.047131937131967616,,,,0.0996679961681366,2015-04-22 16:18:00,2015-04-22 16:59:57,,11055473,601988
XSHG,601988.XSHG,1,0.012650769914889448,,,,0.0996679961681366,2015-04-22 16:24:00,2015-04-22 21:51:29,,11069366,601988
XSHG,601988.XSHG,-1,-0.018917176462348473,+,,,0.46211716532707214,2015-04-22 17:02:00,2015-04-22 18:47:18,,11063131,601988
XSHG,601988.XSHG,1,0.21207964708544402, ,,,0.6043677926063538,2015-04-22 17:09:00,2015-04-22 17:26:13,,11058031,601988
XSHG,601988.XSHG,1,0.16793377974441137, ,,,0.664036750793457,2015-04-22 17:14:00,2015-04-22 17:37:17,,11058379,601988
XSHG,601988.XSHG,1,0.0030942677264595986,:,,,0.6043677926063538,2015-04-22 17:45:00,2015-04-22 19:47:01,,11066526,601988
XSHG,601988.XSHG,1,0.13068535823526672,,,,0.0996679961681366,2015-04-22 17:57:00,2015-04-22 18:26:25,,11062252,601988
XSHG,601988.XSHG,1,0.13996831181206937,,,,0.3799489736557007,2015-04-22 18:10:00,2015-04-22 18:33:36,,11062521,601988
XSHG,601988.XSHG,1,0.14927158314758704, ,,,0.7615941762924194,2015-04-22 18:28:41,2015-04-22 18:53:26,,11063314,601988
XSHG,601988.XSHG,1,0.03204853754015757, ,,,0.3799489736557007,2015-04-22 20:12:46,2015-04-22 22:12:51,,11069782,601988
XSHG,601988.XSHG,1,0.010748152419812751, ,,,0.3799489736557007,2015-04-22 21:42:08,2015-04-22 22:53:55,,11070603,601988
XSHG,601988.XSHG,1,0.11773447108331725,2800,,,0.46211716532707214,2015-04-22 21:49:00,2015-04-22 22:04:44,,11069651,601988
XSHG,601988.XSHG,1,0.04172668306409699, 10,,,0.7615941762924194,2015-04-22 23:21:31,2015-04-23 10:16:33,,11081266,601988
XSHG,601988.XSHG,1,0.039200331798649346,0.38%7 ?,,,0.7615941762924194,2015-04-23 00:00:00,2015-04-23 17:53:25,,11095070,601988
XSHG,601988.XSHG,-1,-0.09149496795253442, ,,,0.6043677926063538,2015-04-23 00:00:00,2015-04-23 20:29:53,,11099179,601988
XSHG,601988.XSHG,-1,-0.19373849315732772, ,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 15:46:02,,11090161,601988
XSHG,601988.XSHG,1,0.19845513819857885,,,,0.8853516578674316,2015-04-23 00:00:00,2015-04-25 21:05:21,,11142827,601988
XSHG,601988.XSHG,-1,-0.0059803154500943645,,,,0.9966824054718018,2015-04-23 00:00:00,2015-04-24 18:21:02,,11126154,601988
XSHG,601988.XSHG,1,0.25835985306326403,,,,0.1973753273487091,2015-04-23 00:00:00,2015-04-24 02:41:06,,11105095,601988
XSHG,601988.XSHG,1,0.09958804812084532,64 ,,,0.1973753273487091,2015-04-23 00:00:00,2015-04-23 09:02:55,,11078081,601988
XSHG,601988.XSHG,1,0.03642021723770816,,,,0.7615941762924194,2015-04-23 00:00:00,2015-04-23 04:46:51,,11074155,601988
XSHG,601988.XSHG,-1,-0.0796397547185731, ,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 15:46:00,,11090157,601988
XSHG,601988.XSHG,1,0.034981804351708945,50A,,,0.9977748990058899,2015-04-23 00:00:00,2015-04-24 18:20:55,,11126145,601988
XSHG,601988.XSHG,-1,-0.2262841844013178,13,,,0.46211716532707214,2015-04-23 00:00:00,2015-04-23 07:40:20,,11076268,601988
XSHG,601988.XSHG,-1,-0.03150522942554168,,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 08:51:38,,11077777,601988
XSHG,601988.XSHG,1,0.035407983564879064,20150423,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 21:33:08,,11100554,601988
XSHG,601988.XSHG,1,0.09043685472915919,",LED",,,0.3799489736557007,2015-04-23 00:00:00,2015-04-23 15:44:32,,11090084,601988
XSHG,601988.XSHG,-1,-0.005434683482599456,,,,0.3799489736557007,2015-04-23 00:00:00,2015-04-23 00:47:24,,11071667,601988
XSHG,601988.XSHG,-1,-0.051791685066959525, 2%,,,0.8617231845855713,2015-04-23 00:00:00,2015-04-23 11:08:07,,11082906,601988
XSHG,601988.XSHG,-1,-0.12199040923117555,,,,0.1973753273487091,2015-04-23 00:00:00,2015-04-24 18:20:54,,11126141,601988
XSHG,601988.XSHG,-1,-0.024764433169125244,:?,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 07:37:04,,11076177,601988
XSHG,601988.XSHG,-1,-0.037076358224679806,,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 00:47:25,,11071672,601988
XSHG,601988.XSHG,-1,-0.1011816006088484,,,,0.9562374353408813,2015-04-23 00:00:00,2015-04-24 04:40:45,,11106022,601988
XSHG,601988.XSHG,1,0.01641138902873407, ,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 08:37:36,,11077483,601988
XSHG,601988.XSHG,-1,-0.057347478139063046,IPO10%,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 01:46:45,,11072594,601988
XSHG,601988.XSHG,-1,-0.27716101529583126,423,,,0.46211716532707214,2015-04-23 00:00:00,2015-04-23 15:34:11,,11089915,601988
XSHG,601988.XSHG,-1,-0.2658952713093522,16,,,0.946806013584137,2015-04-23 00:00:00,2015-04-23 15:56:50,,11090763,601988
XSHG,601988.XSHG,1,0.10057414036949175,,,,0.1973753273487091,2015-04-23 00:00:00,2015-04-23 10:05:57,,11080245,601988
XSHG,601988.XSHG,1,0.03357544278000657, VISA,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 05:27:09,,11074752,601988
XSHG,601988.XSHG,-1,-0.040902954356556886,  ,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 08:35:26,,11077468,601988
XSHG,601988.XSHG,1,0.19463101414230644, ,,,0.3799489736557007,2015-04-23 00:00:00,2015-04-23 01:44:30,,11072588,601988
XSHG,601988.XSHG,-1,-0.05156373373528966, ,,,0.8004990220069885,2015-04-23 00:00:00,2015-04-23 03:18:02,,11073643,601988
XSHG,601988.XSHG,1,0.03677495361784011,,,,0.995949387550354,2015-04-23 00:00:00,2015-04-23 18:34:46,,11096376,601988
XSHG,601988.XSHG,-1,-0.12658967760060336,83%,,,0.7615941762924194,2015-04-23 00:00:00,2015-04-23 13:07:44,,11086548,601988
XSHG,601988.XSHG,-1,-0.06890944325667714,423,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 20:40:42,,11099945,601988
XSHG,601988.XSHG,-1,-0.18779182481519963,72.4700%,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 15:34:05,,11089889,601988
XSHG,601988.XSHG,1,0.033232160417295376,151,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-30 15:39:24,,11270238,601988
XSHG,601988.XSHG,-1,-0.2428564004524696,,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 15:53:09,,11090673,601988
XSHG,601988.XSHG,1,0.017350016637883048, ,,,0.7615941762924194,2015-04-23 00:00:00,2015-04-23 12:08:40,,11084924,601988
XSHG,601988.XSHG,1,0.1000569739153403,+ ,,,0.9977748990058899,2015-04-23 00:00:00,2015-04-23 10:05:55,,11080236,601988
XSHG,601988.XSHG,1,0.19475584300438786, ,,,0.6043677926063538,2015-04-23 00:00:00,2015-04-23 04:46:56,,11074170,601988
XSHG,601988.XSHG,-1,-0.0834945864283213,,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 10:24:29,,11081501,601988
XSHG,601988.XSHG,1,0.021527966173884527,,,,0.7615941762924194,2015-04-23 00:00:00,2015-04-23 08:32:52,,11077439,601988
XSHG,601988.XSHG,-1,-0.07153412970758966, ,,,0.1973753273487091,2015-04-23 00:00:00,2015-04-23 01:44:25,,11072572,601988
XSHG,601988.XSHG,1,0.09857845890679595, ,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 03:04:29,,11073485,601988
XSHG,601988.XSHG,1,0.10059959437896682,,,,0.1973753273487091,2015-04-23 00:00:00,2015-04-23 04:46:55,,11074168,601988
XSHG,601988.XSHG,-1,-0.07979024516368416,,,,0.664036750793457,2015-04-23 00:00:00,2015-04-24 03:40:53,,11105579,601988
XSHG,601988.XSHG,-1,-0.011507066321373105, ,,,0.3799489736557007,2015-04-23 00:00:00,2015-04-23 08:04:11,,11076957,601988
XSHG,601988.XSHG,1,0.0664141521432231,  ,,,0.1973753273487091,2015-04-23 00:00:00,2015-04-23 01:03:31,,11072336,601988
XSHG,601988.XSHG,-1,-0.08963521470866864,423,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 09:35:02,,11078862,601988
XSHG,601988.XSHG,-1,-0.017867356859532446, ,,,0.2913126051425934,2015-04-23 00:00:00,2015-04-23 03:02:06,,11073404,601988
XSHG,601988.XSHG,-1,-0.049705412114126046, ,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 18:06:55,,11095905,601988
XSHG,601988.XSHG,1,0.20169740167309969,,,,0.9051482677459717,2015-04-23 00:00:00,2015-04-23 20:39:33,,11099647,601988
XSHG,601988.XSHG,1,0.07099912119811358,(600028)64,,,0.1973753273487091,2015-04-23 00:00:00,2015-04-30 20:45:02,,11276453,601988
XSHG,601988.XSHG,1,0.06998772958984945,1545,,,0.1973753273487091,2015-04-23 00:00:00,2015-04-23 04:46:51,,11074157,601988
XSHG,601988.XSHG,1,0.15040137732218617,,,,0.664036750793457,2015-04-23 00:00:00,2015-04-23 22:39:17,,11102931,601988
XSHG,601988.XSHG,-1,-0.04978054794994691,,,,0.9866142868995667,2015-04-23 00:00:00,2015-04-24 03:40:52,,11105567,601988
XSHG,601988.XSHG,1,0.02472802070139757,,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-23 14:20:18,,11087935,601988
XSHG,601988.XSHG,1,0.026569967971990183,6.1 ,,,0.3799489736557007,2015-04-23 00:00:00,2015-04-23 15:46:03,,11090164,601988
XSHG,601988.XSHG,1,0.04358763885880346,,,,0.0996679961681366,2015-04-23 00:00:00,2015-04-24 18:22:06,,11126194,601988
XSHG,601988.XSHG,1,0.03920631445333078,,,,0.3799489736557007,2015-04-23 00:00:00,2015-04-24 03:40:49,,11105545,601988
XSHG,601988.XSHG,1,0.04387070036052343, ,,,0.8617231845855713,2015-04-23 00:00:00,2015-04-23 02:36:33,,11073126,601988
XSHG,601988.XSHG,1,0.2334422332237278,(601988)100(),,,0.921668529510498,2015-04-23 00:00:00,2015-05-21 08:44:00,,11690683,601988
XSHG,601988.XSHG,-1,-0.09006165103460895,,,,0.3799489736557007,2015-04-23 00:00:00,2015-04-23 04:46:51,,11074156,601988
XSHG,601988.XSHG,-1,-0.0008119120694909387,64 ,,,0.1973753273487091,2015-04-23 02:07:00,2015-04-23 02:48:46,,11073179,601988
XSHG,601988.XSHG,-1,-0.371122987211449,,,,0.46211716532707214,2015-04-23 02:20:45,2015-04-23 12:34:39,,11085784,601988
XSHG,601988.XSHG,1,0.05753734647646258,500,,,0.0996679961681366,2015-04-23 03:10:33,2015-04-23 16:00:14,,11091263,601988
XSHG,601988.XSHG,1,0.27081109186566765,4.184.21,,,0.0996679961681366,2015-04-23 03:36:59,2015-04-23 04:12:35,,11074014,601988
XSHG,601988.XSHG,1,0.12276080262357847, ,,,0.6043677926063538,2015-04-23 03:41:08,2015-04-23 03:55:51,,11073788,601988
XSHG,601988.XSHG,-1,-0.0036398691680976647,22,,,0.0996679961681366,2015-04-23 05:03:59,2015-04-24 03:42:51,,11105706,601988
XSHG,601988.XSHG,1,0.059723786446789884,,,,0.2913126051425934,2015-04-23 05:19:51,2015-04-23 05:33:52,,11074764,601988
XSHG,601988.XSHG,1,0.14549921890092188, ,,,0.3799489736557007,2015-04-23 05:30:41,2015-04-23 06:01:45,,11074956,601988
XSHG,601988.XSHG,1,0.05481948166911654, ,,,0.5370495915412903,2015-04-23 05:35:22,2015-04-23 05:51:51,,11074815,601988
XSHG,601988.XSHG,1,0.0023574593543496114,,,,0.1973753273487091,2015-04-23 05:36:00,2015-04-23 06:18:37,,11075184,601988
XSHG,601988.XSHG,-1,-0.4624098270733198,,,,0.0996679961681366,2015-04-23 05:40:00,2015-04-23 05:57:47,,11074857,601988
XSHG,601988.XSHG,1,0.07267731410326572, ,,,0.7615941762924194,2015-04-23 06:05:00,2015-04-23 12:39:47,,11086012,601988
XSHG,601988.XSHG,1,0.12803642807119342, ,,,0.0996679961681366,2015-04-23 06:13:00,2015-04-23 06:24:06,,11075249,601988
XSHG,601988.XSHG,-1,-0.2558327146752677,,,FT,0.0996679961681366,2015-04-23 06:33:00,2015-04-23 07:01:32,,11075478,601988
XSHG,601988.XSHG,-1,-0.3268979913016379,,,,0.0996679961681366,2015-04-23 06:59:24,2015-04-23 07:59:43,,11076752,601988
XSHG,601988.XSHG,1,0.055602787850752566, 0.42%,,,0.0996679961681366,2015-04-23 07:00:00,2015-04-23 07:47:10,,11076530,601988
XSHG,601988.XSHG,-1,-0.2998181934509144,423,,,0.0996679961681366,2015-04-23 07:05:58,2015-04-23 12:59:43,,11086413,601988
XSHG,601988.XSHG,1,0.18357081937991881, ,,,0.0996679961681366,2015-04-23 07:17:00,2015-04-23 08:00:51,,11076813,601988
XSHG,601988.XSHG,-1,-0.16648959687917442, 71,,,0.5370495915412903,2015-04-23 07:22:00,2015-04-23 07:27:00,,11075917,601988
XSHG,601988.XSHG,1,0.01086910030211552,,,,0.0996679961681366,2015-04-23 07:42:10,2015-04-23 10:13:37,,11080975,601988
XSHG,601988.XSHG,-1,-0.2998181934509144,2015423,,,0.0996679961681366,2015-04-23 07:43:40,2015-04-23 21:59:43,,11101829,601988
XSHG,601988.XSHG,1,0.03380013487699762,YHB,,,0.0996679961681366,2015-04-23 07:53:00,2015-04-23 10:03:08,,11079657,601988
XSHG,601988.XSHG,1,0.19161450008247183, ,,,0.9354090690612793,2015-04-23 08:02:00,2015-04-23 10:01:57,,11079414,601988
XSHG,601988.XSHG,-1,-0.04044479780288557,3A 6,,,0.8617231845855713,2015-04-23 08:07:57,2015-04-23 16:08:04,,11091556,601988
XSHG,601988.XSHG,-1,-0.06131099832122655, 1%,,,0.0996679961681366,2015-04-23 08:23:50,2015-04-23 10:03:59,,11079823,601988
XSHG,601988.XSHG,1,0.014129663766322631, ,,,0.0996679961681366,2015-04-23 08:23:55,2015-04-23 10:06:35,,11080324,601988
XSHG,601988.XSHG,1,0.037109685741363974,,,,0.0996679961681366,2015-04-23 08:34:00,2015-04-23 09:15:01,,11078673,601988
XSHG,601988.XSHG,1,0.07582137615814233,88 ,,,0.0996679961681366,2015-04-23 08:49:00,2015-04-23 09:04:44,,11078493,601988
XSHG,601988.XSHG,-1,-0.058951677173049055,6 ,,,0.0996679961681366,2015-04-23 08:53:22,2015-04-23 10:03:22,,11079717,601988
XSHG,601988.XSHG,-1,-0.20566088137612426, ,,,0.0996679961681366,2015-04-23 09:06:00,2015-04-23 09:36:24,,11078967,601988
XSHG,601988.XSHG,1,0.08512959315137114,3A 8,,,0.9562374353408813,2015-04-23 09:15:55,2015-04-23 09:39:04,,11079097,601988
XSHG,601988.XSHG,1,0.1527776558880911,,,,0.1973753273487091,2015-04-23 09:21:00,2015-04-23 12:19:36,,11085464,601988
XSHG,601988.XSHG,1,0.20257963506370857,,,,0.8004990220069885,2015-04-23 09:21:00,2015-04-23 09:56:36,,11079172,601988
XSHG,601988.XSHG,-1,-0.016405087514276384,6,,,0.0996679961681366,2015-04-23 09:24:48,2015-04-23 10:04:57,,11080062,601988
XSHG,601988.XSHG,1,0.009793883221701272,6.1281 9,,,0.0996679961681366,2015-04-23 09:27:00,2015-04-23 12:46:40,,11086196,601988
XSHG,601988.XSHG,-1,-0.011012550830334034,,,,0.3799489736557007,2015-04-23 09:50:00,2015-04-23 10:11:56,,11080858,601988
XSHG,601988.XSHG,1,0.0609995343939862,SDR IMF,,,0.3799489736557007,2015-04-23 09:50:00,2015-04-23 10:12:03,,11080878,601988
XSHG,601988.XSHG,-1,-0.09070718775763287,FX168(2014423),,,0.1973753273487091,2015-04-23 10:02:44,2015-04-23 11:49:12,,11084189,601988
XSHG,601988.XSHG,1,0.09021081860136637,,,,0.3799489736557007,2015-04-23 10:12:33,2015-04-23 10:49:15,,11082255,601988
XSHG,601988.XSHG,1,0.12493283483418027,,,,0.0996679961681366,2015-04-23 10:14:22,2015-04-23 10:32:58,,11081703,601988
XSHG,601988.XSHG,-1,-0.000796570994433865,1010%,,,0.0996679961681366,2015-04-23 10:19:00,2015-04-23 21:41:21,,11101206,601988
XSHG,601988.XSHG,1,0.17865989032944163,,,,0.664036750793457,2015-04-23 10:19:28,2015-04-23 11:54:35,,11084382,601988
XSHG,601988.XSHG,1,0.07403116918949992,12 ,,,0.5370495915412903,2015-04-23 10:32:00,2015-04-23 12:11:33,,11085067,601988
XSHG,601988.XSHG,1,0.08069597890813851,,,,0.0996679961681366,2015-04-23 10:38:45,2015-04-23 11:23:53,,11083280,601988
XSHG,601988.XSHG,-1,-0.2412463586731901, ,,,0.3799489736557007,2015-04-23 10:43:28,2015-04-23 11:04:49,,11082647,601988
XSHG,601988.XSHG,1,0.06282691161451925,28000 ,,,0.7615941762924194,2015-04-23 11:08:00,2015-04-23 11:12:54,,11083036,601988
XSHG,601988.XSHG,-1,-0.1511919599158954, ,,,0.0996679961681366,2015-04-23 11:24:00,2015-04-23 11:41:48,,11083915,601988
XSHG,601988.XSHG,-1,-0.10788283669756726,97% ,,,0.0996679961681366,2015-04-23 11:34:00,2015-04-23 13:08:28,,11086556,601988
XSHG,601988.XSHG,1,0.07833567713807921,,,,0.7615941762924194,2015-04-23 12:28:00,2015-04-23 16:27:03,,11092022,601988
XSHG,601988.XSHG,-1,-0.027630329197398718,,,,0.6043677926063538,2015-04-23 12:57:00,2015-04-23 13:43:05,,11087132,601988
XSHG,601988.XSHG,-1,-0.05608700921779253, PMI,,,0.2913126051425934,2015-04-23 13:04:00,2015-04-23 13:21:18,,11086731,601988
XSHG,601988.XSHG,1,0.11640634552315343, ,,,0.0996679961681366,2015-04-23 13:26:00,2015-04-23 21:40:02,,11100839,601988
XSHG,601988.XSHG,-1,-0.06273154106642276,4PMI ,,,0.0996679961681366,2015-04-23 13:30:00,2015-04-23 17:55:21,,11095175,601988
XSHG,601988.XSHG,1,0.10610889782976263, ,,,0.0996679961681366,2015-04-23 13:57:36,2015-04-23 14:08:52,,11087653,601988
XSHG,601988.XSHG,1,0.04630530295764301,,,,0.0996679961681366,2015-04-23 14:06:05,2015-04-23 16:26:36,,11091847,601988
XSHG,601988.XSHG,1,0.16454257878325595, ,,,0.8617231845855713,2015-04-23 15:03:00,2015-04-23 18:41:15,,11096692,601988
XSHG,601988.XSHG,1,0.04614263959048692,,,,0.0996679961681366,2015-04-23 15:07:49,2015-04-23 15:47:43,,11090367,601988
XSHG,601988.XSHG,1,0.05417195306911715,,,,0.0996679961681366,2015-04-23 15:17:00,2015-04-23 16:28:45,,11092260,601988
XSHG,601988.XSHG,1,0.229938537368215,201520% ,,,0.0996679961681366,2015-04-23 15:17:00,2015-04-23 15:24:06,,11089415,601988
XSHG,601988.XSHG,-1,-0.001832764274046439, 12,,,0.2913126051425934,2015-04-23 15:24:17,2015-04-23 15:47:46,,11090393,601988
XSHG,601988.XSHG,1,0.03983512625807495, ,,,0.0996679961681366,2015-04-23 15:58:08,2015-04-23 16:28:49,,11092266,601988
XSHG,601988.XSHG,1,0.09043685472915919,":,LED",,,0.3799489736557007,2015-04-23 16:14:00,2015-04-23 20:39:33,,11099661,601988
